step	time	T	T-cg	T-at	Ekin	res	angle_255	angle_256	angle_257	angle_258	angle_259	angle_260	angle_261	angle_262	angle_263	angle_264	angle_265	angle_266	angle_267	angle_268	angle_269	angle_270	angle_271	angle_272	angle_273	angle_274	angle_275	angle_276	angle_277	angle_278	angle_279	angle_280	angle_281	angle_282	angle_283	angle_284	angle_285	angle_286	angle_287	angle_288	angle_289	angle_290	angle_291	angle_292	angle_293	angle_294	angle_295	angle_296	angle_297	angle_298	angle_299	angle_300	angle_301	angle_302	angle_303	angle_304	angle_305	angle_306	angle_307	angle_308	angle_309	angle_310	angle_311	angle_312	angle_313	angle_314	angle_315	angle_316_cross	angle_317_cross	angle_318_cross	angle_319_cross	angle_320_cross	angle_321_cross	angle_322_cross	angle_323_cross	angle_324_cross	angle_325_cross	angle_326_cross	bond_129	bond_130	bond_131	bond_132	bond_133	bond_134	bond_135	bond_136	bond_137	bond_138	bond_138_cross	bond_139	bond_140	bond_141	bond_142	bond_143	bond_144	bond_145	bond_146	bond_147	bond_148	bond_149_cross	bond_150_cross	bond_35	dihedral_0	dihedral_0_cross	dihedral_176	dihedral_190	dihedral_191	dihedral_30_cross	dihedral_51	dihedral_60	dihedral_61	dihedral_61_cross	dihedral_64_cross	lj	lj-tab
24250	24.25	2.47653	2.47525	2.47668	24963.5	1	260.466	288.873	406.738	330.622	163.548	192.181	186.767	175.083	191.957	159.978	203.124	207.82	226.693	186.258	169.075	150.56	165.452	226.511	242.451	228.506	164.642	168.21	205.531	205.111	207.719	193.234	266.717	232.835	215.06	182.816	205.979	102.267	81.4838	26.3375	18.5227	16.8923	26.6757	27.2831	190.297	29.254	139.507	74.6882	123.436	144.992	142.462	140.34	91.9416	76.7349	94.1606	105.402	103.667	86.8602	105.33	83.0693	110.104	137.912	138.739	132.72	82.6954	106.78	124.013	205.013	152.662	141.587	170.972	174.117	149.592	1139.91	19.9898	30.9619	20.4179	24.5737	243.376	455.738	8971.67	2274.56	8113.52	6622.48	3051	473.67	305.752	24.9327	51.45	22.7577	78.4363	39.2979	246.623	111.14	364.684	246.363	128.357	264.495	108.204	417.087	694.043	450.317	0	0	-552.623	90.8788	673.794	831.694	4413.22	1402.09	873.624	60.7652	551.444	-19048.6	0
24500	24.5	2.45587	2.47525	2.45362	24755.2	1	248.455	317.792	382.386	329.624	164.201	179.5	152.522	147.871	181.149	175.225	194.41	165.696	226.183	181.372	179.944	157.388	184.601	194.752	168.99	196.684	163.202	179.761	196.489	181.157	203.063	190.257	219.337	190.753	211.473	243.799	245.171	76.3898	67.5135	20.4003	25.8614	22.3669	26.2998	20.7571	220.785	19.158	83.1053	77.8831	115.306	120.454	150.904	124.744	73.3284	112.34	96.7274	127.525	99.0933	99.8973	83.7276	96.449	108.07	138.789	151.07	106.903	108.38	92.4145	98.6334	215.324	166.015	142.949	175.555	236.632	145.337	1149.2	15.7951	28.8695	25.9349	27.0921	241.548	546.464	9159.61	2112.29	8536.53	6442.41	2760.82	437.373	302.886	45.8732	52.159	20.3978	81.4111	18.3018	235.71	161.67	338.617	309.419	149.877	226.703	114.607	420.388	801.454	434.237	0	0	-572.638	69.0669	677.842	815.708	4425.76	1386.66	881.725	57.0042	560.919	-19311.4	0
24750	24.75	2.4723	2.47525	2.47196	24920.8	1	254.077	267.399	342.366	275.737	169.32	205.598	213.556	201.128	158.715	145.441	215.922	202.869	232.23	185.012	203.695	140.166	153.651	200.903	167.073	200.546	168.18	159.334	214.557	200.004	236.095	182.751	269.35	225.436	247.914	259.849	235.556	86.2038	85.5656	17.9218	20.1138	22.4544	30.6142	29.0034	278.173	23.2588	90.1954	63.6298	114.604	123.08	125.701	176.579	91.5608	134.786	103.731	131.752	91.983	101.32	95.2415	123.266	91.6057	155.127	96.4582	96.5694	118.009	128.799	126.323	229.897	166.47	159.608	167.591	230.165	166.43	1212.78	26.6287	27.3507	21.6436	16.057	244.698	537.927	9248.41	2323.15	8073	6623.53	2875	405.158	245.088	45.425	46.9199	24.0343	51.7035	16.5749	245.094	161.779	365.301	275.385	137.33	279.371	130.787	442.08	781.271	445.403	0	0	-566.526	55.5872	665.099	785.072	4455.63	1386.58	880.888	63.8002	520.132	-19360.9	0
25000	25	2.44634	2.47525	2.44298	24659.1	1	293.392	284.307	367.832	286.427	154.327	145.867	171.172	204.05	188.452	148.301	160.044	147.99	217.025	151.863	193.916	145.355	198.435	210.85	171.535	157.889	163.939	169.531	197.252	203.292	217.025	219.898	237.413	211.836	216.81	205.273	210.693	125.574	57.3991	28.3376	26.3501	26.8454	18.0291	24.5558	228.02	32.89	100.076	67.6973	137.663	132.106	153.169	168.449	99.9153	97.1588	108.542	136.107	107.607	95.9365	89.6759	97.6983	125.744	134.996	134.476	107.073	105.997	141.491	113.326	214.836	135.596	176.759	146.413	176.795	172.533	1158.51	13.1257	22.2947	25.9078	30.5538	194.615	529.961	8886.06	2380.82	8339.34	6500.03	2968.64	417.898	264.853	59.4488	55.4033	24.0487	102.828	17.5843	219.762	100.052	337.518	274.345	135.556	223.863	128.129	418.295	774.28	468.459	0	0	-554.451	93.4496	656.983	830.011	4453.71	1376.42	877.835	61.5361	532.963	-19534.6	0
25250	25.25	2.47072	2.47525	2.4702	24904.9	1	232.637	243.957	338.787	235.147	141.484	230.645	188.282	198.318	212.442	184.54	190.119	182.298	201.537	140.423	157.421	176.921	182.023	234.213	190.676	169.32	172.401	174.431	198.519	245.402	197.917	214.081	238.872	211.392	220.45	226.598	221.393	104.962	92.809	46.5955	29.0026	22.4017	19.4088	34.1378	235.08	16.763	87.5272	75.415	119.623	117.12	127.149	124.819	92.4469	99.8963	96.0171	131.761	103.321	109.412	103.438	90.5244	100.465	139.643	120.835	128.686	95.1255	140.387	109.185	216.548	146.541	145.504	150.38	190.705	167.594	1103.16	17.5273	23.273	26.5506	31.6079	233.461	476.667	9219.31	2393.79	8072.32	6721.42	2715.16	433.222	256.771	66.5765	61.0807	8.74042	92.3494	31.0269	239.454	142.689	425.249	224.159	132.493	257.423	127.434	425.799	737.221	431.308	0	0	-560.785	83.319	680.824	958.965	4444.01	1402.45	846.285	55.2142	559.54	-19239	0
25500	25.5	2.48534	2.47525	2.48652	25052.3	1	258.069	327.374	351.858	273.508	142.044	215.855	188.018	172.572	189.4	153.082	181.729	221.136	210.471	153.97	148.768	141.697	173.349	170.077	176.38	163.192	149.6	165.192	181.372	221.182	242.548	179.736	230.516	274.506	236.734	269.693	262.374	55.9405	81.5927	19.2468	31.417	18.6932	21.8071	29.4745	200.126	22.1645	94.3288	114.614	125.766	147.089	138.017	126.957	94.1052	95.9736	95.7392	106.654	93.5543	102.603	82.3756	100.283	114.143	138.001	82.1162	94.3762	93.9052	95.853	110.018	256.889	167.456	163.662	139.382	247.329	158.561	1138.24	30.7763	22.4946	20.1367	23.3497	228.981	513.509	9336.27	2189.73	8495.62	6477.4	2810.47	446.697	263.542	81.2764	68.7409	32.9946	86.7005	30.5964	237.218	134.338	369.823	239.971	122.931	254.907	105.044	444.812	721.04	382.302	0	0	-559.89	82.058	676.325	861.487	4447.16	1412.19	836.484	62.1064	531.376	-19630.8	0
25750	25.75	2.46013	2.47525	2.45837	24798.1	1	267.271	282.736	380.345	291.394	162.264	227.112	172.948	180.332	206.275	140.812	213.884	184.672	206.412	181.862	197.176	192.825	179.871	190.456	197.734	159.755	159.4	168.969	178.601	190.105	234.077	172.543	227.591	276.906	243.265	268.625	171.283	141.187	111.336	9.18223	32.3321	24.5078	19.8107	16.0088	257.658	18.9698	70.2791	80.211	136.914	158.424	131.672	158.482	83.3401	120.903	111.904	91.9969	92.9043	98.4125	90.5	121.345	120.448	109.897	148.141	98.293	129.17	97.2871	124.187	239.405	167.378	199.833	155.103	264.31	172.14	1152.12	43.4422	25.6108	19.4166	19.123	235.603	545.874	9295.13	2232.05	8079.48	6416.95	3100.2	465.496	284.629	38.4109	48.5241	38.2518	61.9542	34.4505	249.433	143.748	360.732	261.327	111.731	290.32	129.416	429.569	730.836	412.493	0	0	-559.497	55.8564	670.913	807.047	4437.01	1387.12	870.246	69.0068	529.928	-19496.9	0
26000	26	2.46285	2.47525	2.4614	24825.5	1	201.887	279.759	306.339	283.581	152.485	226.379	181.682	185.604	165.986	176.34	176.534	187.294	217.043	202.398	186.524	182.624	180.857	191.145	194.33	172.317	142.423	175.704	198.325	179.357	228.332	168.681	240.834	237.284	204.33	252.461	225.889	94.3284	87.6867	19.3155	23.1178	7.72542	16.6807	19.9526	206.634	26.8313	92.8179	122.393	108.65	108.59	161.769	157.656	56.3042	88.2872	84.1423	122.333	112.838	117.012	125.764	130.666	114.256	144.655	150.53	115.807	81.3481	133.769	95.439	208.149	145.882	147.858	158.987	238.908	173.671	1167.65	18.7251	28.6001	30.1809	13.748	205.384	507.941	9647.31	2127.53	8250.2	6474.63	2851.24	445.66	267.162	62.1339	62.0246	26.9356	75.8705	13.2771	278.865	122.997	347.567	199.481	143.152	244.504	110.228	467.391	725.334	487.767	0	0	-564.722	40.043	660.125	914.056	4421.43	1372.78	843.897	69.8352	539.458	-19667.3	0
26250	26.25	2.50831	2.47525	2.51215	25283.7	1	253.513	289.814	336.602	260.96	167.176	190.476	148.228	197.112	170.954	205.627	196.77	191.347	208.189	138.599	172.87	152.058	188.905	189.74	166.774	178.244	155.447	162.1	193.014	181.196	248.567	200.204	235.109	244.206	239.75	230.519	248.957	96.5487	58.3169	18.8104	28.0985	21.6059	28.7943	40.7998	248.264	9.94933	80.2174	106.872	100.445	159.401	154.451	118.816	104.139	101.009	119.575	106.583	125.88	72.5986	101.797	125.319	134.411	146.364	133.453	98.9211	81.8578	123.621	121.141	250.172	141.25	149.213	167.454	233.456	176.585	1048.68	21.3826	39.5135	38.0875	20.1937	239.288	621.592	9099.26	2172.22	8637.45	6329.32	2814.18	462.975	240.661	38.4464	53.81	24.327	77.254	27.6658	283.232	131.598	383.728	248.485	184.802	255.422	108.727	425.33	710.196	489.962	0	0	-560.486	78.1442	672.157	792.128	4428.53	1405.97	852.129	71.5557	566.048	-19399.4	0
26500	26.5	2.45091	2.47525	2.44808	24705.2	1	288.456	296.963	345.875	277.956	174.803	160.473	197.614	204.641	171.859	151.505	165.482	200.012	242.778	165.934	209.804	155.801	220.789	173.322	197.221	206.919	165.999	201.071	206.042	220.418	211.271	194.691	216.628	228.042	227.507	312.436	251.134	67.041	62.7255	33.5294	24.2622	27.0409	20.9267	27.9199	213.348	17.2715	94.306	97.1772	150.201	143.095	133.559	178.543	86.5749	91.1621	115.459	126.425	115.198	97.6685	88.3231	114.047	115	153.174	113.442	79.182	104.652	112.624	99.3689	216.905	169.622	156.663	164.902	218.608	150.475	1150.45	21.0812	17.5794	20.1333	35.2156	251.65	522.325	9186.27	2236.82	8248.07	6542.89	2949.73	448.182	264.578	29.6173	38.2715	17.2217	71.7751	43.1828	257.653	161.274	371.619	242.933	111.405	270.363	138.446	457.443	751.872	419.292	0	0	-556.962	89.9665	667.185	843.79	4434.28	1406.1	860.644	65.1656	586.617	-19646.3	0
26750	26.75	2.45425	2.47525	2.45181	24738.9	1	278.873	334.796	358.308	301.918	187.799	204.957	180.963	167.997	152.056	147.585	209.008	182.18	210.443	182.684	183.883	140.561	194.799	202.508	200.547	153.687	177.321	168.262	208.048	173.94	238.701	187.373	199.586	231.476	237.102	206.527	245.677	79.2119	65.5283	21.2829	24.9862	11.9362	26.3518	13.242	207.892	29.829	100.674	122.79	138.583	174.781	145.076	163.252	75.0459	92.9733	117.168	98.045	121.569	103.065	130.363	114.159	134.601	135.14	111.912	119.601	105.416	137.59	128.212	201.981	118.529	137.968	184.67	199.236	170.304	1113.93	17.2487	17.8119	30.1746	30.3582	228.742	476.103	9282.31	2125.19	8369.04	6379.45	2910.15	468.415	243.663	52.2824	56.9957	30.8579	82.6043	43.7488	227.348	123.88	424.905	253.058	106.311	260.613	121.892	427.692	766.814	449.699	0	0	-556.733	100.447	672.941	856.594	4443.27	1401.78	836.478	60.5615	555.221	-19472.7	0
27000	27	2.48269	2.47525	2.48356	25025.5	1	257.247	299.264	393.693	278.52	159.909	200.91	195.027	183.672	174.54	170.958	163.466	203.451	216.361	201.476	186.803	178.372	175.791	202.496	218.231	203.106	178.925	194.168	169.315	235.61	184.589	196.065	230.186	263.344	263.319	253.247	226.4	102.256	82.8772	26.8485	16.6575	24.0812	9.30857	34.5283	239.013	22.6677	70.2063	95.3825	139.59	135.804	150.059	133.523	72.504	119.996	113.719	119.077	113.371	108.433	98.3529	135.406	109.986	128.786	148.497	113.8	135.776	119.918	116.693	205.958	152.326	173.399	159.195	253.034	128.673	1134.03	16.7724	30.7559	17.9699	38.6947	246.98	542.272	9116.66	2010.85	8670.56	6663.23	2840.17	478.738	259.764	37.1252	47.5239	21.749	80.2059	24.1506	229.021	109.923	360.102	299.444	99.1159	252.879	101.036	431.834	734.053	438.881	0	0	-564.232	48.2127	675.574	808.857	4416.14	1395.27	856.088	53.2637	550.304	-19720.8	0
27250	27.25	2.47002	2.47525	2.46941	24897.8	1	277.18	345.467	418.529	269.776	161.379	204.448	143.98	185.989	143.63	171.749	179.079	195.397	199.131	183.445	212.276	146.382	187.623	203.272	185.257	215.813	145.205	191.867	193.153	218.075	226.669	194.406	177.063	261.719	238.28	240.332	202.975	123.326	67.0427	40.6231	27.277	15.4863	22.8534	20.0958	195.845	23.3821	96.4059	111.748	137.699	143.034	172.7	130.868	85.5455	127.366	132.864	108.186	94.8522	105.488	126.347	131.554	92.8495	133.503	139.157	90.5777	100.414	154.023	106.584	211.593	179.829	175.675	174.564	207.49	156.188	1075.09	29.936	23.8451	41.3521	28.6209	198.893	487.968	9325.73	2085.21	8498.88	6233.53	2998.38	396.575	319.963	53.3238	44.0428	29.4864	80.2666	32.853	282.16	128.313	375.696	238.384	98.3881	256.457	99.7937	422.581	783.349	429.336	0	0	-562.772	92.7264	689.315	835.141	4417.92	1396.35	845.969	49.0609	564.319	-19843.1	0
27500	27.5	2.51212	2.47525	2.51641	25322.2	1	310.759	252.573	334.402	323.625	163.348	172.391	202.398	189.443	152.573	171.858	213.826	184.095	244.964	154.283	175.311	190.278	194.496	179.073	189.029	178.45	176.291	191.233	195.292	201.35	229.125	212.282	221.205	212.247	243.233	241.118	229.43	88.9045	81.532	12.737	16.9149	27.3856	20.1347	24.4728	225.711	27.1756	86.1023	86.0187	116.209	163.63	176.384	177.939	80.0839	91.0451	105.789	125.621	107.382	108.694	102.488	94.9336	96.1258	115.814	173.412	128.63	110.223	103.624	130.225	226.571	146.856	157.348	149.393	204.956	204.059	1110.93	22.9526	32.0114	21.4642	22.8129	226.789	479.727	9153.3	2298.12	8443.64	6493.51	2691.72	453.168	290.765	66.7677	59.9156	31.9427	89.3425	17.1472	254.324	106.446	342.517	251.194	149.091	298.492	123.979	445.24	763.659	456.023	0	0	-570.879	40.6243	666.805	907.843	4452.2	1440.18	835.706	51.8386	528.403	-19520.6	0
27750	27.75	2.49358	2.47525	2.49571	25135.3	1	240.767	332.28	387.552	226.411	158.889	188.422	182.214	153.812	184.296	166.179	167.671	176.005	176.218	146.235	156.495	188.843	184.939	174.615	203.688	187.054	186.138	172.476	208.858	203.154	257.492	208.664	225.188	209.589	260.769	278.798	240.375	80.8125	62.5944	30.139	36.4279	28.1837	19.431	24.1339	222.064	21.819	90.1459	81.2655	116.576	145.109	124.758	141.867	85.7624	91.8208	120.415	113.751	105.038	108.735	94.1733	105.354	148.111	120.442	139.544	104.095	103.776	104.766	87.1858	222.084	145.719	133.575	163.035	205.645	170.027	1278.71	21.7847	19.5284	15.9599	32.0833	203.748	533.485	8990.09	2235.77	8391.6	6459.81	2928.46	487.617	289.677	41.372	60.0038	27.4724	78.9172	17.5737	200.166	137.794	356.002	244.575	116.032	271.532	110.84	398.453	754.814	528.6	0	0	-562.884	100.215	672.551	900.279	4433.7	1389.55	857.063	56.8198	491.685	-19573.8	0
28000	28	2.49094	2.47525	2.49276	25108.6	1	233.336	298.395	388.365	274.945	178.127	182.66	174.773	189.054	160.299	160.379	224.121	168.362	186.855	130.673	232.438	182.565	158.986	181.622	152.353	162.274	138.462	180.44	181.426	203.464	237.576	200.948	203.965	230.846	236.734	244.908	247.656	85.4852	63.2403	19.4857	34.4586	24.2192	38.7133	25.4211	209.654	32.0753	94.7242	104.741	142.42	173.367	151.246	145.373	78.5591	134.883	108.097	124.782	117.207	98.3846	96.7798	99.1266	125.799	157.233	119.187	95.8549	93.839	96.4198	114.239	224.653	135.804	116.202	136.023	206.106	140.972	1072.66	25.7266	12.8662	30.4003	35.9568	201.37	593.603	9181.07	2097.44	8533.61	6524.47	2811.02	419.93	246.585	53.9538	51.7143	17.6948	118.879	14.1592	247.401	108.131	368.333	276.85	129.934	257.238	112.795	405.04	644.735	483.834	0	0	-561.925	49.901	673.411	851.491	4428.2	1407.01	854.946	62.1241	513.07	-19680.4	0
28250	28.25	2.4816	2.47525	2.48234	25014.5	1	247.481	345.361	368.437	282.193	188.79	226.588	182.041	210.783	186.654	182.071	166.174	211.911	236.084	151.397	165.732	160.947	208.612	178.477	180.149	185.6	150.084	132.475	225.389	189.58	254.836	188.581	217.534	244.208	245.146	198.118	240.661	68.9681	79.6124	10.6645	23.51	29.7325	27.1558	31.6251	230.784	45.9834	88.0111	80.669	115.856	124.612	147.111	172.926	80.4334	126.686	96.9393	104.717	149.289	96.2218	99.9832	135.001	112.049	126.434	143.484	159.149	109.997	166.894	101.462	253.954	146.068	149.434	127.564	283.605	172.763	1099.67	41.725	30.0968	28.1044	44.5093	253.706	456.19	9398.39	2241.53	8640.38	6172.45	2830.42	456.882	276.415	57.6883	51.2618	21.6584	73.8397	18.5579	258.246	134.586	408.71	287.129	123.96	227.846	94.7819	427.612	697.104	408.916	0	0	-559.85	68.681	665.691	820.514	4450.39	1417.08	864.277	53.4921	528.82	-19883	0
28500	28.5	2.45873	2.47525	2.45681	24784	1	259.832	340.9	349.277	310.186	161.521	166.259	152.623	174.729	149.049	144.677	168.224	183.853	230.835	189.721	180.711	182.769	216.455	194.695	217.856	160.667	180.5	166.851	183.615	189.097	244.857	197.821	242.546	260.199	247.265	226.862	259.851	79.7401	52.8239	27.1707	42.193	37.2922	27.4439	43.8797	213.015	27.8643	73.8144	105.337	142.161	137.784	148.623	148.183	87.4295	96.0327	80.1763	110.819	127.558	123.096	119.259	131.803	126.246	131.738	117.454	116.128	108.91	89.397	132.936	244.282	183.557	202.462	145.673	201.711	158.915	1162.09	37.8174	40.8858	29.8537	21.7193	202.172	493.408	9412.31	2029.56	8429.47	6397.89	2958.01	401.85	334.366	60.5429	47.5253	17.9877	50.7708	17.844	264.682	125.523	390.964	266.416	148.083	288.361	150.258	440.873	676.961	425.764	0	0	-561.237	81.4462	677.161	949.803	4427.2	1411.9	856.214	53.6893	547.428	-19691.2	0
28750	28.75	2.47774	2.47525	2.47803	24975.6	1	270.596	270.427	373.711	306.34	158.903	194.731	179.252	168.428	168.929	171.034	197.989	192.218	196.043	163.682	179.051	164.065	186.875	237.501	218.724	190.145	177.024	150.847	183.946	239.069	227.759	187.1	229	220.463	234.994	273.344	206.023	100.708	63.9154	12.5009	26.8355	24.6913	22.345	20.394	199.727	26.6268	81.7793	99.6648	135.424	132.416	125.268	150.943	73.3561	118.74	119.852	110.057	79.7108	102.033	83.002	104.61	89.1649	128.944	140.381	92.0087	125.719	108.84	96.2397	223.02	159.973	138.684	164.304	198.076	134.354	1154.66	28.9586	20.8314	21.4019	30.7084	215.141	483.132	9434.49	2241.79	8442.93	6617.64	2695.66	444.231	285.384	56.0773	51.9411	35.954	78.6431	18.6072	269.436	136.196	349.475	278.089	146.407	239.689	128.813	450.32	742.674	424.452	0	0	-562.715	122.925	672.278	876.317	4429.27	1408.86	835.951	56.9622	542.898	-19823.6	0
29000	29	2.47407	2.47525	2.47393	24938.6	1	240.338	258.377	370.846	336.743	152.531	186.31	186.371	156.958	171.657	192.204	164.676	172	202.471	159.849	185.05	146.599	198.498	219.337	196.329	194.583	162.194	191.607	171.713	208.601	217.736	207.278	222.893	236.016	196.923	231.423	203.338	80.2242	103.161	11.7932	22.2519	22.6251	11.5272	29.3103	218.952	42.2559	103.115	73.7473	124.461	161.127	128.757	130.287	122.226	117.873	90.7932	111.037	106.429	140.344	112.961	116.011	103.758	148.798	117.971	106.604	108.243	110.196	88.4616	232.974	134.291	137.219	130.706	221.419	130.755	1121.24	25.0634	15.4587	23.5898	27.7173	192.225	530.549	9299.32	2224.36	8113.21	6426.53	3056.87	402.699	255.698	53.9959	51.3228	12.824	100.809	16.9898	207.301	132.462	369.265	272.628	103.497	245.162	128.643	499.439	764.284	442.778	0	0	-553.866	116.487	685.923	828.304	4455.66	1401.21	840.436	59.5071	545.07	-19763.8	0
29250	29.25	2.48921	2.47525	2.49084	25091.3	1	240.762	294.828	349.516	256.639	173.144	229.353	180.263	162.054	197.424	158.695	175.081	183.442	173.345	175.958	223.242	181.273	205.978	183.964	184.654	168.725	180.387	175.286	233.784	228.915	213.301	205.625	229.629	210.656	229.94	273.959	229.715	86.1761	86.4418	14.2206	38.5229	18.7084	38.7392	25.4873	198.745	21.2875	105.82	96.7979	125.093	118.819	141.291	148.949	98.4168	117.015	97.1554	114.114	124.193	106.634	75.1351	91.0449	135.864	129.906	137.437	139.941	108.236	94.3707	113.469	248.053	162.774	143.017	171.488	273.639	137.145	1147.61	27.9472	26.0259	22.38	27.9072	229.35	524.83	9124.26	2352.56	8223.56	6681.97	2799.26	431.171	291.505	36.0574	54.1702	25.1987	68.9055	18.2226	252.712	132.479	449.025	252.21	93.2444	285.132	102.97	463.068	745.134	427.274	0	0	-546.055	72.6553	668.727	835.685	4434.91	1415.25	843.282	60.9814	532.446	-19678.7	0
29500	29.5	2.49314	2.47525	2.49522	25130.8	1	206.497	335.236	313.259	240.612	139.671	193.829	159.915	166.16	143.899	177.094	176.718	220.969	212.886	179.99	205.693	187.282	199.076	201.094	165.064	144.709	142.786	184.42	208.014	218.193	213.741	157.571	229.698	216.421	267.202	208.152	260.572	68.5377	62.5239	14.0313	36.685	28.2008	29.2388	20.961	234.73	35.8965	78.4938	96.8481	108.085	151.734	131.024	121.354	100.357	108.166	93.2339	124.142	98.8947	118.012	87.6748	83.6029	106.975	164.155	150.981	80.1103	120.119	108.301	101.023	223.992	144.657	143.229	155.111	250.414	133.231	1190.36	32.4464	35.3988	26.6676	19.1937	212.76	527.478	9332.02	2310.1	8061.69	6614.66	2664.03	437.774	278.775	56.9998	52.9198	20.0136	62.765	16.3704	280.474	172.858	383.864	269.217	187.451	273.949	107.351	471.729	676.765	454.451	0	0	-541.803	117.017	684.478	824.664	4428.51	1389.37	863.557	66.8391	538.564	-19520.7	0
29750	29.75	2.5234	2.47525	2.529	25435.9	1	233.822	332.647	362.959	277.459	191.831	177.697	196.344	218.935	220.619	153.369	200.256	214.769	191.762	154.981	192.19	173.859	182.368	160.789	189.924	275.508	179.091	151.499	213.35	249.163	211.889	183.804	243.914	226.372	217.754	244.127	255.973	98.5024	54.0083	17.56	15.0927	43.9003	28.7328	22.8984	219.084	8.9685	70.774	125.514	112.907	111.005	166.441	122.671	86.176	95.7927	59.7536	143.599	76.453	89.8313	121.658	90.2683	112.361	144.894	120.536	85.2791	115.514	122.652	89.572	231.622	163.276	147.904	168.256	223.646	141.113	1071.44	22.6124	25.4376	13.8303	16.3856	198.773	574.918	9059.03	2303.34	8300.07	6631.68	2959.42	517.476	279.195	46.9458	52.9491	22.2366	70.1339	14.8836	260.25	126.179	392.123	261.901	131.934	257.193	143.986	451.933	707.332	470.78	0	0	-550.779	86.8388	667.337	833.368	4438.81	1397.26	855.728	54.3762	529.117	-19916.6	0
30000	30	2.43946	2.47525	2.43529	24589.7	1	261.997	284.894	340.27	302.692	183.832	195.546	169.411	178.221	165.524	130.799	159.766	170.127	190.488	170.253	205.682	171.852	168.777	230.02	209.756	195.306	141.426	142.726	166.009	207.748	209.19	203.513	223.272	238.26	226.635	250.958	228.876	93.7101	69.824	24.243	28.36	35.0183	39.0204	23.5144	226.507	47.1616	95.3225	78.75	100.833	128.087	122.051	137.352	77.6643	96.4234	117.192	128.942	121.181	106.949	94.0623	82.2035	119.137	125.892	161.664	97.0081	114.115	127.985	123.169	222.978	147.33	146.422	158.575	203.628	162.451	1110.28	16.2035	17.4702	29.6877	40.7981	219.839	484.09	9427.34	2185.86	8078.68	6716.35	2643.39	413.397	292.506	50.997	49.2487	19.3387	82.6506	36.8893	238.026	130.507	366.526	242.801	140.743	254.822	107.419	484.563	675.75	397.607	0	0	-551.292	58.4375	684.713	804.251	4429.17	1386	874.726	50.638	563.305	-19707.5	0
30250	30.25	2.47934	2.47525	2.47981	24991.7	1	225.392	318.868	341.043	300.85	165.967	195.346	172.048	189.654	169.732	186.923	211.701	166.307	192.37	153.513	198.708	204.206	185.09	162.053	166.109	191.525	167.63	134.044	200.629	187.507	244.085	197.75	246.158	203.4	297.41	223.956	230.884	79.3425	68.9362	33.5471	16.1346	12.3247	18.4015	21.2089	249.187	19.9354	83.241	71.0224	134.207	135.339	136.238	148.368	83.8612	123.455	99.4971	136.887	110.531	86.9503	94.1831	132.232	150.137	152.745	157.386	115.421	116.201	94.8663	118.544	220.851	152.103	159.071	155.671	243.044	159.847	1067.06	20.9627	19.4443	27.3992	17.9436	184.267	565.915	8990.95	2135.65	8234.25	6999.59	2705.9	429.802	276.867	69.6646	74.6855	43.5455	75.8711	28.768	187.177	107.531	454.449	264.973	126.29	304.212	136.481	473.624	646.065	435.315	0	0	-559.262	81.0456	674.109	809.962	4441.69	1382.61	882.241	55.1149	549.641	-19858.7	0
30500	30.5	2.48819	2.47525	2.48969	25080.9	1	250.863	316.66	303.808	279.611	157.173	187.444	177.617	165.392	171.785	170.424	182.098	224.914	193.105	210.362	184.945	208.77	179.417	160.356	189.296	192.697	179.2	156.603	183.053	192.938	196.572	188.264	201.96	220.261	215.581	265.714	207.629	84.8061	109.606	20.4752	13.0687	13.8668	19.3887	14.9004	249.877	25.1608	92.8936	53.6641	142.711	136.519	114.102	126.328	81.598	128.062	122.998	113.369	66.683	106.56	111.592	134.159	95.5706	116.147	157.965	136.05	144.166	109.355	94.5985	219.647	179.67	191.478	165.107	194.05	139.21	1127.35	19.6296	27.822	18.9172	25.9934	231.422	467.7	9810.05	1984.97	8488.97	6204.36	2658.69	429.524	235.906	62.5982	42.5338	14.7027	62.1194	29.6567	234.471	102.512	368.802	308.55	103.857	242.797	124.112	472.226	767.304	427.291	0	0	-556.468	71.0313	676.608	887.795	4472.54	1379.47	860.431	54.6642	527.311	-20062.7	0
30750	30.75	2.48905	2.47525	2.49066	25089.7	1	244.112	288.972	318.776	282.563	165.593	201.15	149.737	173.048	198.757	156.542	171.904	189.827	164.774	182.005	179.094	186.298	200.58	212.068	160.145	195.982	159.495	164.962	199.426	199.311	201.055	197.728	249.376	232.963	243.218	239.132	188.887	88.9735	122.863	40.2423	9.54733	29.4854	20.16	24.1287	229.378	29.0635	100.703	83.7017	117.109	135.155	139.466	158.516	82.213	95.6778	127.358	124.483	114.801	102.577	89.306	118.162	103.55	145.442	183.433	112.419	94.266	98.097	98.1839	219.643	144.422	148.477	195.648	216.426	162.488	1091.01	27.0817	31.8031	35.0983	26.5138	222.001	505.614	9401.8	2073.75	8335.63	6494.52	2866.93	514.827	225.95	66.4701	47.6946	23.1608	112.78	36.8142	219.891	139.196	389.684	269.724	151.915	268.452	137.258	424.141	712.35	551.483	0	0	-562.783	112.904	671.977	862.969	4462.76	1410.55	838.788	65.5513	553.696	-19848	0
