step	time	T	T-cg	T-at	Ekin	res	angle_252_cross	angle_254_cross	angle_255	angle_256	angle_257	angle_258	angle_259	angle_260	angle_261	angle_262	angle_263	angle_264	angle_265	angle_266	angle_267	angle_268	angle_269	angle_270	angle_271	angle_272	angle_273	angle_274	angle_275	angle_276	angle_277	angle_278	angle_279	angle_280	angle_281	angle_282	angle_283	angle_284	angle_285	angle_286	angle_287	angle_288	angle_289	angle_290	angle_291	angle_292	angle_293	angle_294	angle_295	angle_296	angle_297	angle_298	angle_299	angle_300	angle_301	angle_302	angle_303	angle_304	angle_305	angle_306	angle_307	angle_308	angle_309	angle_310	angle_311	angle_312	angle_313	angle_314	angle_315	angle_316_cross	angle_317_cross	angle_318_cross	angle_319_cross	angle_320_cross	angle_321_cross	angle_322_cross	angle_323_cross	angle_324_cross	angle_325_cross	angle_326_cross	bond_125_cross	bond_126_cross	bond_127_cross	bond_129	bond_130	bond_131	bond_132	bond_133	bond_134	bond_135	bond_136	bond_137	bond_138	bond_138_cross	bond_139	bond_140	bond_141	bond_142	bond_143	bond_144	bond_145	bond_146	bond_147	bond_148	bond_149_cross	bond_150_cross	bond_35	dihedral_0	dihedral_0_cross	dihedral_176	dihedral_190	dihedral_191	dihedral_30_cross	dihedral_51	dihedral_60	dihedral_61	dihedral_61_cross	dihedral_64_cross	tab-cg
208000	208	2.47187	2.47525	2.47148	24916.5	0.207999	781.324	43.802	216.367	213.828	255.246	208.331	169.886	170.981	208.306	203.989	158.674	159.253	194.564	162.898	185.236	168.369	158.539	222.363	157.295	169.415	198.684	172.148	171.176	134.716	158.877	184.473	228.654	199.322	229.236	268.277	234.07	209.293	253.767	97.6162	47.8788	36.027	25.1593	29.9284	30.9135	24.5016	219.195	25.1608	51.1013	138.489	106.703	124.651	130.108	124.428	108.495	114.72	111.457	134.38	126.617	108.54	77.8371	67.6821	95.0806	157.019	141.313	124.216	105.272	109.986	142.146	175.414	84.7743	151.432	163.411	169.475	106.522	908.153	20.4254	16.4777	10.1526	11.2478	698.615	560.137	75.995	242.517	496.371	939.803	472.215	387.822	834.871	878.366	420.714	250.679	41.7192	62.1548	24.3959	70.5088	26.3628	287.06	121.321	329.594	267.953	118.858	270.622	137.48	469.959	1008.98	496.219	0	0	-647.373	81.3948	671.883	180.52	4285.34	1271.4	749.07	5.49104	35.2508	-4227.76
208250	208.25	2.48759	2.47525	2.48903	25075	0.208249	784.027	44.0948	218.389	231.837	177.738	231.618	155.894	165.278	176.642	145.676	206.007	190.721	178.303	129.918	221.086	171.067	187.83	167.601	171.632	200.214	222.266	171.488	156.918	149.18	163.26	161.279	245.593	165.692	265.289	229.206	275.662	228.462	203.431	103.162	107.951	21.9898	17.6872	27.3349	33.2934	20.2813	216.016	36.9859	103.503	83.9625	119.842	133.116	112.518	145.76	88.1555	110.87	125.486	121.977	107.342	108.156	89.2328	107.338	111.135	133.03	141.308	113.823	87.9409	104.347	120.369	143.668	82.5683	139.011	160.814	186.034	91.0558	900.353	12.6885	16.6079	10.2832	11.5442	641.413	522.546	80.7688	253.159	517.537	949.462	449.217	404.337	890.322	916.837	443.835	244.895	62.2571	54.4176	20.988	91.2086	18.9826	227.58	101.838	406.99	209.743	133.226	282.2	115.495	460.93	991.514	414.204	0	0	-645.518	71.5769	662.814	185.732	4284.17	1262.31	750.756	5.8349	36.1489	-4218.31
208500	208.5	2.44126	2.47525	2.43731	24607.9	0.208499	779.921	42.5158	242.31	201.568	225.082	197.162	154.602	208.489	153.811	168.011	167.812	177.46	210.137	178.817	162.437	180.552	155.601	192.763	188.16	205.045	181.034	180.464	182.352	188.033	125.439	185.49	183.123	169.09	239.242	219.501	245.771	193.304	198.191	88.9576	92.5485	28.0587	34.1486	15.3197	19.5743	18.2858	257.431	23.8043	52.7215	91.3783	119.22	133.711	126.953	142.254	102.265	106.091	91.0112	133.637	131.759	117.037	100.934	106.953	96.3123	140.536	159.767	109.579	102.983	102.888	117.982	140.474	88.1592	146.216	168.377	157.511	85.3836	909.311	7.48363	28.5498	19.8345	15.118	673.223	538.891	85.1748	238.785	490.245	982.952	430.394	501.425	906.58	910.821	444.245	273.841	42.8748	34.8354	25.5061	64.9079	22.6655	249.428	120.797	392.796	221.823	129.221	219.304	110.964	496.031	958.774	428.577	0	0	-643.048	76.9065	672.004	189.778	4283.53	1269.99	743.25	4.67952	33.9188	-4201.05
208750	208.75	2.44325	2.47525	2.43953	24628	0.208749	777.909	44.429	259.157	235.296	221.554	215.646	130.855	190.047	182.119	153.806	174.702	140.389	206.032	154.519	203.066	211.665	157.431	160.584	178.815	208.882	170.491	218.162	125.332	176.571	165.002	157.011	180.614	177.246	238.729	238.684	247.777	208.019	257.011	74.962	65.462	34.0226	20.1402	15.051	20.6933	37.5936	216.262	23.8521	80.6198	92.6627	106.491	105.096	154.343	119.184	94.6541	98.8746	124.133	111.864	105.733	106.16	91.7531	99.2696	93.0133	124.426	123.585	101.932	82.6507	97.4197	102.382	157.543	106.131	173.793	181.16	172.37	100	822.55	19.2019	18.6798	20.808	20.9975	674.53	539.23	75.4277	202.536	454.23	900.395	426.211	407.406	872.884	863.096	396.632	280.538	42.7237	34.8209	27.4905	51.8711	40.3064	231.863	167.401	409.039	243.385	128.018	278.51	147.921	487.857	1051.7	449.446	0	0	-639.467	97.1328	675.162	187.234	4285.16	1252.34	772.514	4.66139	35.364	-4218.34
209000	209	2.50439	2.47525	2.50778	25244.2	0.208999	783.538	45.1	230.084	264.64	216.073	253.889	153.23	211.711	174.038	158.704	174.782	154.125	175.783	171.853	190.278	141.733	183.214	193.528	196.494	222.995	170.64	194.912	179.615	165.191	151.227	181.019	191.097	185.798	230.321	244.433	243.098	194.648	216.324	96.9142	95.5336	22.1152	22.4106	15.7404	44.2723	40.2327	242.881	31.1879	71.708	93.5912	114.205	113.495	115.105	156.118	84.7036	99.4623	95.0655	84.0464	104.684	104.493	92.9695	108.14	77.9586	111.339	131.378	103.828	116.054	89.3041	120.466	134.071	87.9509	158.993	177.645	185.152	103.493	836.095	13.4915	16.1321	18.7415	33.6176	697.808	551.452	74.79	199.429	496.137	1007.25	452.395	412.199	891.011	932.416	498.646	303.15	31.4989	51.0709	17.2291	94.1097	32.2024	232.367	129.35	406.127	253.239	97.5243	246.264	137.253	421.507	1076.02	478.848	0	0	-647.22	72.5861	663.766	185.764	4275.48	1302.19	758.296	4.82008	36.1148	-4237.96
209250	209.25	2.45348	2.47525	2.45095	24731.1	0.209249	790.245	42.2968	284.449	229.588	241.171	216.153	148.833	222.192	186.889	126.313	185.422	172.679	235.924	159.137	183.895	171.358	180.903	157.223	157.839	194.794	174.831	178.233	127.738	156.476	144.736	172.757	210.94	165.129	198.878	189.67	249.076	218.311	236.291	99.155	75.3085	28.8232	21.9157	30.7977	28.7394	18.6539	252.414	27.4122	61.2895	86.6121	97.6441	106.955	108.903	114.313	103.164	113.289	106.454	109.197	101.413	110.61	101.396	107.658	82.8854	155.675	176.368	128.772	130.019	106.091	107.318	172.092	97.3823	143.04	187.809	144.914	108.558	838.2	11.4311	21.4079	10.6311	9.66083	639.639	527.978	80.2261	242.519	515.624	936.74	458.75	434.911	907.69	868.042	463.384	267.186	69.9463	42.3483	31.6337	80.8222	19.6911	208.507	154.578	344.001	246.614	140.626	223.583	129.076	439.495	1093.36	478.347	0	0	-625.854	67.4545	672.561	191.081	4293.86	1287.05	747.977	4.06503	37.5928	-4226.76
209500	209.5	2.49424	2.47525	2.49645	25141.9	0.209499	794.81	44.7135	262.927	232.486	210.346	196.316	127.73	201.542	173.386	141.438	165.241	169.372	162.567	207.549	196.026	159.439	171.24	157.646	190.446	180.159	163.77	192.489	191.299	117.389	138.61	168.68	227.693	161.11	231.003	223.572	245.697	258.382	211.077	103.345	85.3411	30.3862	14.071	32.8887	27.4696	31.5316	233.833	35.8375	116.304	59.3512	98.6512	98.6138	104.783	146.459	90.3288	108.637	120.13	109.988	63.5469	94.8739	70.4453	115.945	106.937	146.154	134.289	103.557	117.745	93.3614	94.5007	163.154	91.3858	131.599	176.426	164.165	86.1443	811.802	11.5637	24.4915	12.9044	18.9177	709.185	523.353	82.5419	228.939	435.005	1069.79	424.329	481.499	898.667	914.734	468.836	269.193	59.2031	64.3575	23.5542	67.9114	41.3018	237.692	134.764	377.606	262.952	147.13	229.968	142.22	505.955	999.428	508.248	0	0	-617.238	57.2432	672.696	194.661	4267.77	1263.39	703.096	4.65881	34.6442	-4219.58
209750	209.75	2.48349	2.47525	2.48444	25033.5	0.209749	806.758	39.8489	257.039	228.789	185.483	219.01	148.721	238.707	166.757	147.751	176.942	156.377	231.774	193.211	172.004	170.251	184.154	162.305	162.795	161.258	188.77	185.289	154.597	160.474	168.955	182.338	200.463	183.778	220.434	212.111	224.745	243.103	247.554	58.9381	98.3052	17.0085	16.1436	25.2388	17.6465	19.6918	212.405	28.492	72.2989	113.414	116.838	141.553	145.997	141.005	100.447	83.7543	89.6145	101.211	102.056	105.641	105.479	91.186	99.4927	131.868	148.765	83.83	101.914	112.757	107.124	163.397	94.9787	160.617	153.744	187.975	84.1879	793.118	14.9311	25.1894	7.04629	26.9971	736.434	546.956	76.0677	187.52	505.22	974.706	464.939	472.894	839.477	909.661	380.644	245.962	42.4291	42.1898	17.1557	84.6409	34.6957	234.963	161.497	319.02	336.071	119.591	227.266	128.887	466.018	1061.63	460.47	0	0	-612.421	79.6223	674.049	196.59	4284.55	1301.48	760.669	4.35504	36.3173	-4221.03
210000	210	2.45652	2.47525	2.45435	24761.8	0.209999	799.247	47.2808	245.6	179.109	234.317	214.393	175.177	171.498	217.012	124.513	176.217	159.362	154.552	194.51	176.75	154.729	152.892	201.374	155.551	232.13	216.763	178.314	170.485	130.767	137.398	143.109	227.226	187.483	181.433	224.395	217.964	221.278	241.592	76.1956	78.6182	13.2162	23.0825	24.0746	19.2479	21.697	232.49	30.4128	83.2154	75.8172	112.287	109.722	120.15	137.131	130.992	112.195	114.421	96.5578	102.508	134.306	129.819	111.94	125.17	127.901	101.521	88.7745	96.4622	106.712	128.726	181.062	87.8568	147.932	168.17	178.987	91.6398	876.84	12.9808	34.8721	12.5278	16.6263	677.191	536.878	78.8033	207.871	526.66	894.695	455.344	463.986	853.83	900.449	389.06	254.154	44.3976	42.36	13.158	84.3329	19.9212	220.189	100.091	359.659	256.342	134.285	272.459	110.496	451.358	1136.2	445.361	0	0	-620.22	94.8764	670.72	199.259	4281.72	1273.94	735.602	4.54285	36.9624	-4255.35
210250	210.25	2.4737	2.47525	2.47352	24934.9	0.210249	802.153	48.0108	230.701	205.766	245.244	246.497	153.279	167.481	186.226	130.649	161.969	167.978	194.515	169.445	176.698	189.976	179.87	137.87	177.803	191.044	187.145	167.404	183.046	143.625	156.278	199.474	223.763	133.491	234.099	218.881	234.231	246.416	215.493	121.28	62.7938	22.1518	29.8186	29.4392	29.2611	21.8049	233.995	27.1231	106.999	82.9014	95.8772	116.348	125.448	155.087	85.6089	87.1188	114.974	102.257	84.2289	112.807	103.099	86.8933	89.3609	131.275	108.918	108.31	126.273	102.304	106.556	136.947	101.201	131.36	176.336	165.654	92.7621	818.241	8.88505	18.757	18.1132	21.7736	668.999	495.158	82.6942	245.635	555.781	920.717	415.412	396.1	925.134	961.978	385.161	230.526	45.3358	46.7937	30.8031	52.7203	36.372	251.267	109.55	357.195	271.808	126.703	278.034	111.172	465.134	1100.25	469.847	0	0	-622.764	59.3922	672.878	197.505	4263.3	1284.99	712.977	4.62241	37.7879	-4273.68
210500	210.5	2.45815	2.47525	2.45617	24778.2	0.210499	812.426	50.4605	211.198	204.706	212.686	208.554	177.533	165.248	158.214	160.747	188.121	158.584	151.418	196.608	162.001	148.83	180.598	199.047	170.63	156.333	218.391	180.026	146.569	147.607	169.406	171.697	176.989	176.05	237.176	263.027	249.282	210.668	239.239	108.717	66.4258	45.8701	35.1016	27.7803	34.3575	22.5786	240.49	31.0451	82.6771	86.5484	141.195	114.99	104.645	129.437	93.3249	123.695	149.191	116.092	109.885	118.263	91.1739	132.165	107.461	108.356	126.545	113.404	113.005	142.552	82.5923	158.158	80.7534	141.839	163.961	170.278	87.9637	830.653	10.6305	26.3184	15.356	30.0482	686.669	508.75	95.1056	210.597	505.003	968.63	441.131	403.196	827.158	953.483	436.391	267.949	49.2919	44.9488	28.8667	78.0467	44.1511	276.794	123.683	373.769	284.737	134.963	241.672	133.175	474.899	1099.06	477.145	0	0	-633.262	51.7462	682.534	186.798	4255.57	1297.09	690.999	4.21897	38.0897	-4272.68
210750	210.75	2.444	2.47525	2.44036	24635.5	0.210749	804.134	56.7768	239.501	196.489	221.021	221.319	203.91	223.939	199.24	183.459	170.841	168.533	166.884	203.913	179.317	155.744	174.079	176.164	193.003	165.95	193.314	133.685	123.547	186.886	155.681	210.522	176.575	158.139	178.142	209.942	191.274	240.369	249.004	79.1959	77.9446	15.1564	53.6156	18.8052	24.4262	36.4028	213.693	22.3004	76.2796	119.932	118.065	112.504	105.719	118.12	95.5281	117.522	104.851	126.293	131.667	112.831	77.3441	85.5386	93.7992	94.6209	108.994	107.249	107.594	90.192	104.545	167.613	100.043	162.814	154.177	192.055	91.9695	861.131	24.5916	28.0934	9.3006	20.8519	684.67	504.782	91.3389	203.47	442.118	914.995	400.67	428.933	900.053	866.757	466.383	283.803	43.4035	43.8652	25.8525	80.5969	23.2519	280.497	117.336	308.199	231.949	103.483	233.368	96.0361	472.544	1076.47	457.89	0	0	-613.155	85.4213	678.533	181.618	4260.06	1284.5	708.724	4.47296	38.4767	-4218.45
211000	211	2.48233	2.47525	2.48315	25021.9	0.210999	803.967	60.9736	191.823	215.911	255.669	235.599	157.612	200.081	185.433	182.094	152.412	157.562	205.457	157.07	174.809	176.509	163.995	189.703	183.855	189.168	188.769	173.924	154.564	157.021	170.074	184.004	191.363	173.988	207.495	231.841	239.044	294.305	227.433	102.546	66.6674	12.1346	18.2838	26.1566	22.2998	33.6378	226.661	39.8068	83.1158	83.2186	129.041	126.143	89.4488	140.587	110.114	104.691	86.8662	103.731	97.8451	105.909	87.6713	123.356	119.061	123.712	127.596	108.062	109.431	100.713	88.5059	187.339	95.1796	153.875	170.148	208.173	108.055	785.524	12.7427	20.782	19.3742	16.0013	705.484	501.416	77.2988	270.145	434.251	990.854	454.408	493.05	930.984	927.742	449.508	236.776	30.9184	63.5879	26.3455	82.407	20.2369	231.452	136.109	425.597	250.152	101.41	238.699	154.024	404.083	1067.25	391.299	0	0	-628.938	89.6852	681.561	187.215	4254.35	1298.12	704.64	4.11365	36.1551	-4194.4
211250	211.25	2.4916	2.47525	2.49351	25115.4	0.211249	805.451	62.425	260.987	202.008	229.57	251.195	165.223	191.298	202.888	145.909	185.486	191.692	166.64	214.955	172.681	151.828	187.027	173.946	127.854	231.635	188.306	198.59	177.208	145.417	199.303	148.144	202.811	158.908	251.308	225.234	240.768	264.419	233.585	101.669	62.4583	25.4144	31.3746	21.4417	29.4409	19.8207	204.489	15.6446	115.338	98.5633	116.629	81.0461	123.868	148.387	76.9846	96.1861	86.6451	119.298	107.207	113.286	75.7334	96.5732	107.645	137.698	100.869	107.576	97.3563	100.112	105.236	191.789	87.2178	126.652	165.254	197.052	97.6859	927.486	10.5514	24.2565	8.64681	18.9727	682.25	532.108	82.3423	228.198	546.129	917.691	388.497	419.333	926.019	878.826	410.628	259.078	63.6368	47.1053	30.0657	74.0758	15.5772	262.342	146.357	340.288	276.689	109.901	250.207	140.165	446.693	1047.74	501.765	0	0	-621.351	91.9374	674.496	186.212	4273.8	1291.51	721.416	4.88402	36.3486	-4238.61
211500	211.5	2.49701	2.47525	2.49954	25169.8	0.211499	810.02	61.6838	325.626	228.649	188.299	168.66	145.934	251.143	196.38	152.686	146.562	170.285	187.648	147.636	183.652	148.509	182.689	165.897	194.138	201.639	202.064	203.148	171.162	144.348	159.27	150.935	185.972	176.788	228.651	211.699	234.927	190.016	218.933	76.6374	88.6116	33.2289	22.8698	34.5225	18.66	19.7778	231.208	32.0403	72.7161	94.3937	113.473	89.0056	127.749	137.202	80.1178	128.103	110.801	109.29	106.378	99.7843	107.386	107.419	122.986	128.192	135.355	107.044	91.3626	105.93	120.118	162.568	86.5366	136.778	153.822	161.507	90.2282	933.179	18.2878	29.0145	15.5703	26.3764	607.477	506.438	80.565	189.63	548.178	955.707	469.373	419.031	862.664	964.515	389.664	271.871	60.8464	54.9449	14.5122	71.0672	25.3229	213.578	141.589	424.535	227.681	101.412	250.858	108.089	455.184	1061.09	501.508	0	0	-613.446	112.629	678.531	186.438	4276.9	1292.64	732.903	3.77122	37.8246	-4239.93
211750	211.75	2.47561	2.47525	2.47565	24954.2	0.211749	801.876	59.0906	247.705	261.635	181.809	184.107	135.939	164.306	153.925	141.809	200.189	222.19	168.178	199.303	204.52	162.35	165.201	183.598	156.973	182.244	212.48	171.289	155.383	153.511	149.337	143.335	209.919	169.829	237.87	177.5	219.73	229.23	241.446	78.6048	68.9522	29.3554	23.5099	25.5168	28.7858	29.5069	262.635	16.5719	72.2326	52.492	108.885	82.1674	153.212	148.503	117.588	118.106	122.268	94.3617	112.94	105.892	100.278	112.577	126.838	117.534	130.409	114.503	119.003	95.7644	116.82	134.528	96.93	128.781	150.702	163.389	92.9076	909.341	7.66694	18.0178	11.5154	26.8653	660.467	524.197	74.621	263.437	491.939	1047.67	440.891	411.912	906.158	883.599	497.609	283.794	60.2927	41.5026	7.93609	78.6948	38.9879	230.782	113.598	364.274	235.047	144.133	269.749	136.711	459.848	1022.18	419.067	0	0	-616.358	94.3035	672.453	194.536	4280.05	1278.06	734.378	3.78999	36.3606	-4209.92
212000	212	2.49762	2.47525	2.50023	25176.1	0.211999	797.891	56.337	218.825	284.995	214.237	253.232	147.568	203.848	166.471	185.898	181.107	171.805	213.486	194.541	186.777	191.001	158.822	210.102	174.758	212.278	193.766	182.316	172.866	163.979	134.234	175.819	224.085	201.45	255.853	223.024	248.637	219.957	238.228	80.6594	99.6512	29.1889	31.0837	12.4996	16.1046	22.1229	248.233	29.9489	81.0308	96.3294	108.327	92.4416	110.426	102.755	101.646	92.0859	102.153	116.805	109.794	102.478	83.7279	94.7745	112.766	121.139	127.667	95.7746	101.783	106.863	108.882	144.063	102.107	163.361	126.774	178.914	96.5065	874.671	19.8276	18.9505	13.0697	18.1396	612.375	530.317	76.1784	210.169	560.328	909.262	473.947	420.29	876.675	1017.64	493.11	278.579	76.6284	51.2597	19.5713	77.1825	21.6377	287.626	164.162	383.499	248.946	123.05	292.186	119.055	506.956	1109.82	451.2	0	0	-627.749	54.972	679.747	189.84	4290.13	1265.01	701.081	4.74815	36.432	-4153.59
212250	212.25	2.51667	2.47525	2.52149	25368	0.212249	774.11	56.0592	228.056	222.21	253.402	256.963	167.607	230.036	222.76	145.121	180.366	171.859	180.965	188.815	174.823	181.41	181.031	155.479	152.032	213.346	171.124	180.611	157.389	144.916	193.455	160.686	235.937	168.877	240.153	228.331	156.593	269.126	242.887	69.0995	60.8048	25.6237	25.8481	36.4624	34.2154	20.9836	214.992	17.4326	98.528	82.1751	124.501	114.515	107.574	110.209	92.9845	111.541	79.1053	106.888	125.014	81.9582	94.8665	85.1239	97.5517	96.1557	140.823	105.456	109.415	102.821	109.881	140.268	103.202	138.343	128.836	168.972	82.585	845.224	13.7999	21.0866	9.89348	16.0894	601.056	508.492	75.146	206.122	509.476	933.529	433.328	414.369	877.597	887.185	496.063	289.733	83.8678	39.2624	27.1136	63.0544	22.1088	236.347	154.279	344.266	258.395	115.206	230.928	136.439	464.429	1089.08	505.51	0	0	-608.14	78.3624	671.632	193.776	4248.26	1304.46	762.468	4.72279	37.5183	-4168.52
212500	212.5	2.44249	2.47525	2.43868	24620.3	0.212499	777.753	51.7449	236.559	217.983	192.742	201.043	158.425	203.437	195.783	140.799	162.26	166.166	203.918	175.857	165.892	173.613	174.053	196.991	172.723	161.162	159.253	210.12	149.622	126.296	184.121	147.008	208.211	187.522	203.187	212.957	204.805	250.797	251.391	51.043	88.3184	32.8565	38.2689	25.3069	20.9669	16.1267	239.775	33.8403	92.2929	101.313	126.941	94.6181	149.745	166.806	100.734	78.1266	91.362	138.553	91.8188	97.0056	89.2362	92.1189	97.8388	144.842	130.376	116.377	106.586	104.021	99.6219	185.808	90.4546	164.222	138.619	172.675	93.0226	825.884	15.3331	22.9449	15.0938	15.3148	604.048	494.948	78.6873	203.842	510.416	949.886	448.627	435.501	833.889	854.328	449.098	279.734	55.552	54.0495	15.8056	72.5354	24.953	251.242	118.473	392.779	238.28	131.217	259.43	139.951	474.448	1099.75	366.607	0	0	-613.084	73.4986	651.363	183.044	4289.4	1294.79	738.4	4.91559	38.2062	-4115.2
212750	212.75	2.44825	2.47525	2.44511	24678.3	0.212749	772.784	47.392	257.293	202.564	242.947	265.366	174.38	187.018	234.665	187.852	192.151	198.67	214.952	199.584	169.696	189.494	184.406	192.245	209.806	184.613	206.498	210.408	172.596	132.632	139.424	159.662	190.634	192.028	201.038	247.161	204.122	222.432	225.051	77.8414	99.0183	23.428	26.575	25.5351	10.807	14.1673	238.514	17.5507	82.545	75.9998	87.6888	104.846	169.165	157.153	95.2605	92.2998	96.7194	123.288	90.4641	111.961	94.4665	137.786	111.379	116.416	131.171	103.246	126.836	83.3572	116.301	152.972	83.1331	137.732	159.178	172.205	74.3216	883.979	9.88867	25.5302	17.7448	21.9444	585.924	517.139	74.8908	207.692	567.09	888.989	387.526	390.113	892.277	915.592	473.647	303.042	51.3215	46.141	19.2028	73.4001	14.7493	257.35	141.163	377.672	235.709	143.402	239.03	120.101	441.944	1019.42	429.639	0	0	-616.83	75.4355	670.87	188.632	4262.48	1259.35	749.537	5.15828	37.4142	-4185.26
213000	213	2.49637	2.47525	2.49883	25163.5	0.212999	758.668	48.637	240.371	207.908	218.174	244.571	159.176	193.919	162.683	190.914	166.57	167.021	175.454	219.17	162.171	170.255	168.806	163.45	185.215	184.21	195.045	189.962	165.566	161.548	147.755	176.269	203.381	197.337	239.674	253.645	197.044	202.097	201.395	102.833	82.5225	40.0358	28.0348	28.5077	33.4082	24.02	201.102	17.4079	90.3212	112.195	100.166	109.978	128.571	117.487	123.437	99.3927	106.483	109.102	107.147	109.882	82.6547	98.3994	110.31	146.853	127.253	123.311	90.2062	92.0189	102.448	193.088	91.0553	163.465	168.56	142.481	77.7722	807.014	14.4574	27.1641	9.71097	32.7032	644.902	503.928	78.6322	206.335	452.536	993.423	375.312	504.545	880.194	889.493	486.377	257.673	53.8016	55.6606	48.4957	87.8862	34.6765	271.195	156.211	388.292	219.59	136.007	257.681	116.634	536.608	1051.17	531.387	0	0	-609.585	80.7237	685.083	185.208	4265.32	1275.92	721.103	5.4289	38.9599	-4181.34
213250	213.25	2.48563	2.47525	2.48683	25055.1	0.213249	761.992	51.7166	234.861	234.374	199.828	204.146	156.351	193.217	145.637	160.332	187.883	121.009	189.933	171.342	179.443	168.152	189.943	162.12	164.083	194.184	171.34	169.189	162.596	168.44	185.364	154.044	199.264	162.063	217.267	210.251	218.122	257.862	226.463	99.9535	62.1696	12.3396	22.5884	36.0348	24.1153	14.041	244.274	27.8432	77.1758	83.3365	126.949	107.164	115.22	107.625	107.867	93.9808	138.247	122.724	111.078	107.537	78.9287	87.3761	119.094	129.118	149.888	131.171	86.0987	116.524	96.295	194.688	97.3322	164.929	184.022	160.746	91.4498	895.731	9.41415	14.2922	8.48621	15.0831	685.445	535.257	68.7649	223.905	515.987	910.192	454.825	405.544	872.883	894.085	450.646	269.776	39.1871	65.1787	26.5325	70.2835	18.5504	248.053	134.844	363.545	212.262	117.748	231.357	141.134	485.913	1038.29	447.284	0	0	-607.564	76.0336	681.262	195.792	4279.05	1283.62	765.536	5.29805	37.3639	-4233.37
213500	213.5	2.48808	2.47525	2.48958	25079.9	0.213499	787.06	49.3219	267.884	244.58	242.757	231.697	130.333	144.722	180.73	195.66	180.328	165.089	177.794	187.594	177.171	152.507	165.756	170.372	175.941	162.648	191.493	188.57	158.802	166.271	164.021	174.528	181.674	183.436	216.808	226.588	225.299	226.804	207.866	79.9222	106.333	32.0678	11.6974	16.2946	30.4906	37.2456	220.593	34.234	102.627	77.138	121.419	127.996	124.872	140.925	85.3954	108.122	124.595	108.641	105.619	110.621	99.9346	90.6029	107.788	123.8	131.394	126.553	100.794	101.523	104.916	179.394	72.4128	173.242	142.12	191.48	93.8551	923.835	14.0332	16.9544	12.9711	16.4528	681.265	508.482	75.3921	190.746	466.668	959.92	463.852	471.818	941.888	894.564	433.9	306.559	42.818	74.6424	37.4542	74.7205	16.8725	235.314	141.125	382.527	240.238	94.7923	250.071	104.47	440.483	1039.42	470.405	0	0	-614.782	100.616	674.242	191.72	4314.54	1321.68	724.34	4.62919	36.8709	-4210.26
213750	213.75	2.4532	2.47525	2.45064	24728.3	0.213749	779.227	49.7855	220.811	224.064	240.508	199.554	181.271	171.492	189.475	142.924	184.427	155.935	182.71	189.587	205.554	176.364	172.514	151.673	213.976	170.648	205.956	194.944	145.899	177.567	158.951	185.707	176.989	184.78	189.009	219.849	217.779	216.028	237.513	89.5899	75.5649	27.2214	13.4242	28.5711	14.6981	17.2859	247.539	12.189	83.164	76.965	123.078	112.331	142.116	146.248	96.8745	76.5831	125.058	91.6785	99.3521	116.039	97.9792	118.899	115.277	134.243	121.442	107.709	121.312	116.231	74.8135	142.122	105.76	170.963	152.247	152.104	95.4699	846.209	11.7267	11.8417	11.802	38.3476	708.337	500.458	79.9736	222.698	494.505	930.653	393.959	444.194	803.652	913.019	406.182	324.655	58.8878	57.6692	36.1583	69.9092	32.6379	218.962	106.318	356.109	272.076	100.796	275.391	140.308	457.867	1059.9	459.787	0	0	-611.119	88.924	672.072	197.737	4294.33	1336.62	777.699	4.18744	35.8968	-4177.04
